Period,ticker,annual_return (%),annual_volatility (%),sharpe_ratio,sortino_ratio,max_drawdown
2006-01-01_2008-01-01,VMI,-24.2956,19.6041,-1.3854,-0.7546,-52.6861
2007-01-01_2009-01-01,VMI,-5.465,25.5371,-0.2092,-0.1644,-44.9216
2008-01-01_2010-01-01,VMI,1.763,27.2152,0.07,0.0728,-32.6054
2009-01-01_2011-01-01,VMI,-4.8439,15.5231,-0.4299,-0.3205,-23.6485
2010-01-01_2012-01-01,VMI,-1.9239,21.8764,-0.1267,-0.1033,-25.4483
2011-01-01_2013-01-01,VMI,-9.587,20.2109,-0.5266,-0.4183,-29.1403
2012-01-01_2014-01-01,VMI,-10.4515,11.2061,-1.147,-1.0511,-30.6424
2013-01-01_2015-01-01,VMI,-1.8281,11.0476,-0.3925,-0.3894,-19.7457
2014-01-01_2016-01-01,VMI,9.5024,12.297,0.4839,0.473,-10.7602
2015-01-01_2017-01-01,VMI,-2.9364,13.1174,-0.3926,-0.2932,-22.2156
2016-01-01_2018-01-01,VMI,-11.7044,11.0652,-1.2799,-0.7685,-30.7404
2017-01-01_2019-01-01,VMI,6.144,12.2872,0.2476,0.3831,-12.1368
2018-01-01_2020-01-01,VMI,4.1924,13.2306,0.1089,0.125,-12.2082
2019-01-01_2021-01-01,VMI,4.6257,14.9635,0.1368,0.1181,-18.5148
2020-01-01_2022-01-01,VMI,17.8123,21.9753,0.6495,0.8568,-32.191
2021-01-01_2023-01-01,VMI,-17.4055,13.3724,-1.5024,-1.0888,-38.7532
2022-01-01_2024-01-01,VMI,-0.0126,17.5763,-0.1013,-0.0829,-24.9674
Average,VMI,-1.6606,16.9953,-0.2925,-0.1624,-27.1726
2004-01-01_2006-01-01,TRNS,-4.7309,25.9456,-0.1764,-0.1314,-32.4261
2005-01-01_2007-01-01,TRNS,-2.9944,19.9653,-0.2081,-0.1434,-21.2085
2006-01-01_2008-01-01,TRNS,-7.6867,27.2505,-0.2629,-0.2045,-25.8724
2007-01-01_2009-01-01,TRNS,-32.4042,57.787,-0.41,-0.3231,-66.9237
2008-01-01_2010-01-01,TRNS,-38.4256,50.9207,-0.7026,-0.4363,-72.2575
2009-01-01_2011-01-01,TRNS,-34.0298,37.9009,-0.9227,-0.5466,-72.144
2010-01-01_2012-01-01,TRNS,-19.6648,21.7303,-0.9791,-0.557,-43.348
2011-01-01_2013-01-01,TRNS,15.0857,16.6945,0.6672,0.6352,-11.3686
2012-01-01_2014-01-01,TRNS,9.383,20.6577,0.3453,0.269,-20.5577
2013-01-01_2015-01-01,TRNS,-2.474,25.7935,-0.0958,-0.0895,-29.4731
2014-01-01_2016-01-01,TRNS,-7.7356,21.5407,-0.3949,-0.3275,-22.6043
2015-01-01_2017-01-01,TRNS,-9.5398,17.5349,-0.6309,-0.5039,-27.3899
2016-01-01_2018-01-01,TRNS,-9.3525,12.6163,-0.9164,-0.6328,-24.3222
2017-01-01_2019-01-01,TRNS,-0.6338,13.2061,-0.2245,-0.1166,-18.2082
2018-01-01_2020-01-01,TRNS,-4.5382,14.456,-0.4514,-0.282,-21.1371
2019-01-01_2021-01-01,TRNS,-6.5652,29.7883,-0.1831,-0.1515,-30.316
2020-01-01_2022-01-01,TRNS,-6.2517,10.5297,-0.8227,-0.3837,-19.436
2021-01-01_2023-01-01,TRNS,-5.4708,18.0984,-0.3791,-0.1899,-25.1331
2022-01-01_2024-01-01,TRNS,-18.4482,22.0556,-0.8986,-0.6952,-48.1798
Average,TRNS,-9.8146,24.4459,-0.4025,-0.2532,-33.2793
2004-01-01_2006-01-01,F,7.7187,16.3388,0.3035,0.3957,-16.0428
2005-01-01_2007-01-01,F,-1.5136,17.5343,-0.1815,-0.1839,-16.0705
2006-01-01_2008-01-01,F,-7.1834,20.8379,-0.3874,-0.3196,-39.5899
2007-01-01_2009-01-01,F,17.0847,34.0342,0.4931,0.6128,-30.3537
2008-01-01_2010-01-01,F,53.1878,45.6026,1.0082,1.2944,-32.7806
2009-01-01_2011-01-01,F,-8.5432,12.0143,-0.8995,-0.491,-22.1098
2010-01-01_2012-01-01,F,2.0529,18.9554,0.0193,0.0427,-23.1564
2011-01-01_2013-01-01,F,1.7724,16.2573,-0.0203,0.0046,-28.2388
2012-01-01_2014-01-01,F,8.0739,13.2253,0.365,0.3843,-19.6164
2013-01-01_2015-01-01,F,12.1412,14.4324,0.5831,0.8181,-11.6212
2014-01-01_2016-01-01,F,-1.2503,11.6052,-0.3218,-0.2832,-19.2398
2015-01-01_2017-01-01,F,-3.466,14.5125,-0.3783,-0.4202,-22.6663
2016-01-01_2018-01-01,F,-5.6922,10.5759,-0.7671,-0.7027,-19.9684
2017-01-01_2019-01-01,F,3.6284,12.006,0.0658,0.0894,-15.614
2018-01-01_2020-01-01,F,4.2949,15.0857,0.1172,0.1659,-13.8334
2019-01-01_2021-01-01,F,12.7688,15.3399,0.5902,0.601,-14.3076
2020-01-01_2022-01-01,F,14.1055,28.1909,0.4527,0.5108,-38.7646
2021-01-01_2023-01-01,F,-17.9312,22.741,-0.8399,-0.7289,-40.9887
2022-01-01_2024-01-01,F,-30.4303,24.8644,-1.3659,-1.3156,-64.0749
Average,F,3.201,19.166,-0.0612,0.025,-25.7388
2004-01-01_2006-01-01,KMX,18.9537,19.8996,0.7403,1.1447,-14.0144
2005-01-01_2007-01-01,KMX,-6.8712,15.3145,-0.5699,-0.4966,-28.2165
2006-01-01_2008-01-01,KMX,-2.0366,20.5128,-0.1552,-0.1315,-18.6933
2007-01-01_2009-01-01,KMX,9.6193,33.751,0.3129,0.4136,-28.434
2008-01-01_2010-01-01,KMX,-9.3035,29.4569,-0.2766,-0.1938,-47.7516
2009-01-01_2011-01-01,KMX,-19.1279,21.5876,-0.955,-0.4251,-44.2895
2010-01-01_2012-01-01,KMX,-7.4546,21.296,-0.389,-0.3536,-29.4353
2011-01-01_2013-01-01,KMX,-13.7376,18.254,-0.8416,-0.6715,-38.9744
2012-01-01_2014-01-01,KMX,1.0919,9.0519,-0.199,-0.1378,-14.3302
2013-01-01_2015-01-01,KMX,-18.1922,14.7864,-1.4035,-0.7414,-39.8773
2014-01-01_2016-01-01,KMX,-3.8979,12.7634,-0.4792,-0.3332,-29.6194
2015-01-01_2017-01-01,KMX,-0.2774,15.4551,-0.1513,-0.1374,-26.9814
2016-01-01_2018-01-01,KMX,-6.2329,13.4887,-0.6166,-0.4597,-26.7034
2017-01-01_2019-01-01,KMX,6.5304,15.6491,0.244,0.3223,-15.7558
2018-01-01_2020-01-01,KMX,4.6401,16.5422,0.1378,0.1701,-17.5222
2019-01-01_2021-01-01,KMX,-4.0644,20.7355,-0.2452,-0.2084,-26.7185
2020-01-01_2022-01-01,KMX,-0.4878,17.7201,-0.1223,-0.0792,-31.134
2021-01-01_2023-01-01,KMX,2.6938,24.7973,0.0813,0.1286,-23.5688
2022-01-01_2024-01-01,KMX,-7.4008,27.2321,-0.2568,-0.2437,-30.531
Average,KMX,-2.924,19.3839,-0.2708,-0.1281,-28.029
Average,All,-2.79808,23.3003,-0.26616,-0.13417,-31.58063
